municipio;ano;Homicidio;Furto;Roubo;FRV
COSMOPOLIS;2008;11;714;269;288
COSMOPOLIS;2009;7;727;329;232
COSMOPOLIS;2010;12;724;285;198
COSMOPOLIS;2011;8;848;283;144
COSMOPOLIS;2012;8;631;280;169
COSMOPOLIS;2013;6;787;267;192
COSMOPOLIS;2014;8;874;266;268
COSMOPOLIS;2015;15;754;181;230
COSMOPOLIS;2016;9;790;332;340
COSMOPOLIS;2017;6;832;303;298
COSMOPOLIS;2018;6;592;194;188
COSMOPOLIS;2019;7;584;149;154
COSMORAMA;2001;1;54;7;3
COSMORAMA;2002;0;70;0;1
COSMORAMA;2003;0;33;2;2
COSMORAMA;2004;1;50;1;2
COSMORAMA;2005;0;76;0;1
COSMORAMA;2006;1;56;4;1
COSMORAMA;2007;1;77;3;3
COSMORAMA;2008;1;53;2;3
COSMORAMA;2009;0;70;3;4
COSMORAMA;2010;0;81;3;4
COSMORAMA;2011;0;111;8;6
COSMORAMA;2012;1;118;3;4
COSMORAMA;2013;1;119;7;5
COSMORAMA;2014;0;86;7;5
COSMORAMA;2015;0;73;3;3
COSMORAMA;2016;1;65;4;7
COSMORAMA;2017;0;85;6;1
COSMORAMA;2018;0;79;0;6
COSMORAMA;2019;2;105;1;5
COTIA;2001;81;1454;1083;1177
COTIA;2002;85;1527;919;1057
COTIA;2003;81;1652;772;644
COTIA;2004;60;1689;679;570
COTIA;2005;50;1524;714;696
COTIA;2006;40;1585;668;633
COTIA;2007;32;1402;759;491
COTIA;2008;29;1278;726;475
COTIA;2009;23;1244;873;551
COTIA;2010;30;1266;876;600
COTIA;2011;20;1307;945;753
COTIA;2012;24;1263;1112;709
COTIA;2013;29;1329;1239;845
COTIA;2014;33;1214;1352;824
COTIA;2015;31;1442;1428;782
COTIA;2016;9;1587;1344;603
COTIA;2017;29;1774;1641;588
COTIA;2018;15;1716;1535;829
COTIA;2019;14;1793;1265;732
CRAVINHOS;2001;6;442;38;15
CRAVINHOS;2002;3;412;35;16
CRAVINHOS;2003;4;480;44;16
CRAVINHOS;2004;0;519;42;33
CRAVINHOS;2005;2;569;49;26
CRAVINHOS;2006;1;519;49;33
CRAVINHOS;2007;2;477;47;33
CRAVINHOS;2008;2;340;34;29
CRAVINHOS;2009;2;343;48;27
CRAVINHOS;2010;0;318;45;31
CRAVINHOS;2011;2;296;41;52
CRAVINHOS;2012;3;319;47;76
CRAVINHOS;2013;1;320;27;72
CRAVINHOS;2014;1;307;75;95
CRAVINHOS;2015;2;301;87;80
CRAVINHOS;2016;2;282;73;65
CRAVINHOS;2017;3;219;43;44
CRAVINHOS;2018;3;182;53;38
CRAVINHOS;2019;1;234;34;31
CRISTAIS PAULISTA;2001;0;41;3;7
CRISTAIS PAULISTA;2002;0;50;5;7
CRISTAIS PAULISTA;2003;0;72;3;8
CRISTAIS PAULISTA;2004;3;54;13;6
CRISTAIS PAULISTA;2005;1;84;11;6
CRISTAIS PAULISTA;2006;2;108;7;14
CRISTAIS PAULISTA;2007;1;136;9;15
CRISTAIS PAULISTA;2008;0;139;10;4
CRISTAIS PAULISTA;2009;0;154;8;9
CRISTAIS PAULISTA;2010;2;65;1;4
CRISTAIS PAULISTA;2011;0;74;6;5
CRISTAIS PAULISTA;2012;1;85;9;6
CRISTAIS PAULISTA;2013;0;121;6;4
CRISTAIS PAULISTA;2014;0;143;11;7
CRISTAIS PAULISTA;2015;1;112;10;13
CRISTAIS PAULISTA;2016;1;140;9;8
CRISTAIS PAULISTA;2017;0;154;4;5
CRISTAIS PAULISTA;2018;2;113;1;6
CRISTAIS PAULISTA;2019;0;118;4;6
CRUZALIA;2001;0;26;0;1
CRUZALIA;2002;0;10;0;0
CRUZALIA;2003;0;44;1;0
CRUZALIA;2004;0;21;0;1
CRUZALIA;2005;0;15;0;0
CRUZALIA;2006;0;13;0;1
CRUZALIA;2007;0;5;0;1
CRUZALIA;2008;0;6;0;2
CRUZALIA;2009;0;2;1;1
CRUZALIA;2010;0;6;2;0
CRUZALIA;2011;0;8;0;1
CRUZALIA;2012;0;6;0;0
CRUZALIA;2013;0;10;0;0
CRUZALIA;2014;0;12;1;0
CRUZALIA;2015;0;4;0;0
CRUZALIA;2016;0;1;1;1
CRUZALIA;2017;0;14;0;0
CRUZALIA;2018;0;7;0;0
CRUZALIA;2019;0;10;0;0
CRUZEIRO;2001;6;834;99;45
CRUZEIRO;2002;7;867;124;56
CRUZEIRO;2003;9;1201;130;53
CRUZEIRO;2004;10;905;104;83
CRUZEIRO;2005;4;907;138;60
CRUZEIRO;2006;6;1049;111;52
CRUZEIRO;2007;8;1114;105;75
CRUZEIRO;2008;6;1045;121;58
CRUZEIRO;2009;10;1309;165;76
CRUZEIRO;2010;7;1188;143;92
CRUZEIRO;2011;15;1050;145;68
CRUZEIRO;2012;13;984;141;49
CRUZEIRO;2013;9;742;167;75
CRUZEIRO;2014;8;760;227;72
CRUZEIRO;2015;10;880;215;131
CRUZEIRO;2016;8;865;288;142
CRUZEIRO;2017;13;761;217;120
CRUZEIRO;2018;17;767;124;65
CRUZEIRO;2019;26;731;135;115
CUBATAO;2001;44;1244;584;192
CUBATAO;2002;79;1219;721;218
CUBATAO;2003;66;1582;621;256
CUBATAO;2004;40;1492;631;202
CUBATAO;2005;29;1205;516;222
CUBATAO;2006;15;1284;582;253
CUBATAO;2007;17;1532;613;228
CUBATAO;2008;18;1233;554;300
CUBATAO;2009;31;1376;862;484
CUBATAO;2010;24;1514;948;463
CUBATAO;2011;23;1516;1156;492
CUBATAO;2012;20;1638;909;439
CUBATAO;2013;19;1589;957;463
CUBATAO;2014;17;1318;1169;572
CUBATAO;2015;12;1227;1107;617
CUBATAO;2016;11;1028;908;455
CUBATAO;2017;14;890;908;407
CUBATAO;2018;6;993;685;315
CUBATAO;2019;3;1204;618;297
CUNHA;2001;0;109;9;4
CUNHA;2002;2;142;5;3
CUNHA;2003;2;183;8;6
CUNHA;2004;1;180;11;7
CUNHA;2005;2;210;15;8
CUNHA;2006;0;193;14;19
CUNHA;2007;0;235;12;9
CUNHA;2008;0;180;17;5
CUNHA;2009;8;120;28;12
CUNHA;2010;4;127;13;9
CUNHA;2011;4;143;28;22
CUNHA;2012;9;141;22;19
CUNHA;2013;5;134;23;21
CUNHA;2014;5;138;18;13
CUNHA;2015;5;197;26;9
CUNHA;2016;4;187;56;34
CUNHA;2017;4;151;41;20
CUNHA;2018;2;154;29;17
CUNHA;2019;3;127;21;12
DESCALVADO;2001;1;113;17;21
DESCALVADO;2002;2;127;22;19
DESCALVADO;2003;4;133;15;20
DESCALVADO;2004;4;235;15;22
DESCALVADO;2005;2;282;23;21
DESCALVADO;2006;0;207;26;44
DESCALVADO;2007;2;242;16;15
DESCALVADO;2008;1;222;8;15
DESCALVADO;2009;0;322;22;49
DESCALVADO;2010;1;278;33;41
DESCALVADO;2011;0;322;25;71
DESCALVADO;2012;0;395;44;65
DESCALVADO;2013;4;389;28;45
DESCALVADO;2014;2;431;53;62
DESCALVADO;2015;1;334;42;42
DESCALVADO;2016;1;349;53;48
DESCALVADO;2017;5;318;51;34
DESCALVADO;2018;0;227;41;19
DESCALVADO;2019;2;254;20;18
DIADEMA;2001;237;2391;2549;2930
DIADEMA;2002;186;2744;2396;2475
DIADEMA;2003;158;2941;2986;2488
DIADEMA;2004;133;2438;2154;2049
DIADEMA;2005;105;2830;2729;2385
DIADEMA;2006;78;3076;2873;2458
DIADEMA;2007;80;3271;3263;2466
DIADEMA;2008;83;3050;3847;2437
DIADEMA;2009;57;2891;4410;3322
DIADEMA;2010;81;2766;3515;3212
DIADEMA;2011;35;2995;4201;3152
DIADEMA;2012;49;3756;3824;4124
DIADEMA;2013;58;3590;4761;5140
DIADEMA;2014;52;3644;6332;4507
DIADEMA;2015;47;3406;6758;3739
DIADEMA;2016;33;3231;7396;4251
DIADEMA;2017;38;3394;6709;3757
DIADEMA;2018;34;3443;6216;3192
DIADEMA;2019;23;3688;5994;2676
DIRCE REIS;2001;0;6;0;0
DIRCE REIS;2002;0;3;0;0
DIRCE REIS;2003;0;14;0;0
DIRCE REIS;2004;0;7;0;0
DIRCE REIS;2005;0;8;0;0
DIRCE REIS;2006;0;9;0;0
DIRCE REIS;2007;0;9;0;0
DIRCE REIS;2008;0;4;0;0
DIRCE REIS;2009;0;8;1;0
DIRCE REIS;2010;0;6;0;0
DIRCE REIS;2011;0;3;0;1
DIRCE REIS;2012;0;8;0;0
DIRCE REIS;2013;1;4;0;0
DIRCE REIS;2014;0;9;0;0
DIRCE REIS;2015;0;5;0;0
DIRCE REIS;2016;0;11;1;1
DIRCE REIS;2017;0;3;0;0
DIRCE REIS;2018;0;2;0;0
DIRCE REIS;2019;0;4;0;1
DIVINOLANDIA;2001;0;39;3;4
DIVINOLANDIA;2002;0;35;2;2
DIVINOLANDIA;2003;0;36;1;9
DIVINOLANDIA;2004;1;25;2;2
DIVINOLANDIA;2005;0;30;6;4
DIVINOLANDIA;2006;1;123;2;1
DIVINOLANDIA;2007;0;97;3;6
DIVINOLANDIA;2008;0;87;4;7
DIVINOLANDIA;2009;0;68;8;1
DIVINOLANDIA;2010;0;47;2;6
DIVINOLANDIA;2011;0;60;1;5
DIVINOLANDIA;2012;1;56;1;2
DIVINOLANDIA;2013;1;64;2;5
DIVINOLANDIA;2014;0;53;7;2
DIVINOLANDIA;2015;1;56;2;4
DIVINOLANDIA;2016;0;59;6;5
DIVINOLANDIA;2017;0;85;3;13
DIVINOLANDIA;2018;0;70;6;6
DIVINOLANDIA;2019;0;49;1;3
DOBRADA;2001;2;12;1;1
DOBRADA;2002;1;9;2;1
DOBRADA;2003;2;10;0;2
DOBRADA;2004;2;19;3;2
DOBRADA;2005;0;19;2;1
DOBRADA;2006;1;14;2;0
DOBRADA;2007;2;27;9;1
DOBRADA;2008;2;32;2;1
DOBRADA;2009;3;26;5;6
DOBRADA;2010;3;27;5;1
DOBRADA;2011;1;22;3;1
DOBRADA;2012;1;20;1;0
DOBRADA;2013;4;15;1;1
DOBRADA;2014;0;12;2;2
DOBRADA;2015;0;15;2;5
DOBRADA;2016;1;28;2;5
DOBRADA;2017;0;25;6;5
DOBRADA;2018;1;41;10;4
DOBRADA;2019;1;14;8;4
DOIS CORREGOS;2001;0;415;22;11
DOIS CORREGOS;2002;1;399;11;8
DOIS CORREGOS;2003;3;389;10;12
DOIS CORREGOS;2004;6;329;13;12
DOIS CORREGOS;2005;5;296;13;8
DOIS CORREGOS;2006;3;285;12;15
DOIS CORREGOS;2007;2;314;16;10
DOIS CORREGOS;2008;2;344;12;17
DOIS CORREGOS;2009;1;392;30;9
DOIS CORREGOS;2010;3;390;39;10
DOIS CORREGOS;2011;3;374;19;12
DOIS CORREGOS;2012;6;418;21;23
DOIS CORREGOS;2013;3;344;27;29
DOIS CORREGOS;2014;4;245;11;22
DOIS CORREGOS;2015;4;256;15;15
DOIS CORREGOS;2016;2;307;18;7
DOIS CORREGOS;2017;1;251;17;14
DOIS CORREGOS;2018;1;208;16;20
DOIS CORREGOS;2019;5;274;17;13
DOLCINOPOLIS;2001;0;4;0;0
DOLCINOPOLIS;2002;0;6;0;0
DOLCINOPOLIS;2003;0;8;0;0
DOLCINOPOLIS;2004;0;13;0;0
DOLCINOPOLIS;2005;0;18;0;0
DOLCINOPOLIS;2006;0;13;0;0
DOLCINOPOLIS;2007;0;8;0;0
DOLCINOPOLIS;2008;0;19;0;1
DOLCINOPOLIS;2009;0;19;1;1
DOLCINOPOLIS;2010;0;9;0;0
DOLCINOPOLIS;2011;0;7;0;0
DOLCINOPOLIS;2012;0;11;0;1
DOLCINOPOLIS;2013;0;16;0;0
DOLCINOPOLIS;2014;0;8;0;0
DOLCINOPOLIS;2015;0;11;0;0
DOLCINOPOLIS;2016;0;18;0;0
DOLCINOPOLIS;2017;0;12;0;0
DOLCINOPOLIS;2018;0;10;0;2
DOLCINOPOLIS;2019;0;11;0;0
DOURADO;2001;1;23;7;3
DOURADO;2002;0;26;2;8
DOURADO;2003;0;34;2;3
DOURADO;2004;0;48;2;3
DOURADO;2005;0;42;1;3
DOURADO;2006;0;45;1;5
DOURADO;2007;3;48;1;5
DOURADO;2008;2;39;1;1
DOURADO;2009;0;36;1;2
DOURADO;2010;0;58;0;3
DOURADO;2011;1;47;4;4
DOURADO;2012;1;53;3;2
DOURADO;2013;0;59;2;2
DOURADO;2014;0;33;4;5
DOURADO;2015;1;48;2;6
DOURADO;2016;0;70;4;13
DOURADO;2017;0;83;2;3
DOURADO;2018;0;65;1;4
DOURADO;2019;1;50;4;3
DRACENA;2001;3;428;12;12
DRACENA;2002;1;434;11;13
DRACENA;2003;2;532;14;14
DRACENA;2004;5;600;22;7
DRACENA;2005;2;648;15;12
DRACENA;2006;2;774;11;13
DRACENA;2007;1;634;18;12
DRACENA;2008;1;723;23;25
DRACENA;2009;1;1005;26;25
DRACENA;2010;0;786;15;15
DRACENA;2011;2;764;28;23
DRACENA;2012;5;736;23;12
DRACENA;2013;3;606;18;27
DRACENA;2014;2;558;23;35
DRACENA;2015;2;574;17;31
DRACENA;2016;1;515;18;41
DRACENA;2017;1;425;12;19
DRACENA;2018;0;521;14;16
DRACENA;2019;2;459;9;13
DUARTINA;2001;0;75;7;5
DUARTINA;2002;1;91;5;4
DUARTINA;2003;1;97;8;5
DUARTINA;2004;1;107;3;5
DUARTINA;2005;0;100;6;13
DUARTINA;2006;3;67;8;3
DUARTINA;2007;2;33;7;4
DUARTINA;2008;0;69;8;7
DUARTINA;2009;0;60;5;5
DUARTINA;2010;0;33;1;3
DUARTINA;2011;2;42;7;6
DUARTINA;2012;0;55;4;5
DUARTINA;2013;0;91;5;15
DUARTINA;2014;1;65;7;21
DUARTINA;2015;1;62;7;13
DUARTINA;2016;0;49;1;4
DUARTINA;2017;0;77;2;6
DUARTINA;2018;0;71;2;4
DUARTINA;2019;1;92;6;10
DUMONT;2001;0;20;10;10
DUMONT;2002;0;20;0;4
DUMONT;2003;0;33;3;2
DUMONT;2004;0;35;10;0
DUMONT;2005;1;51;6;1
DUMONT;2006;0;51;1;4
DUMONT;2007;0;64;4;3
DUMONT;2008;0;48;5;1
DUMONT;2009;0;44;4;7
DUMONT;2010;0;64;6;2
DUMONT;2011;1;59;12;4
DUMONT;2012;0;50;12;6
DUMONT;2013;0;61;11;5
DUMONT;2014;0;67;12;5
DUMONT;2015;1;60;14;5
DUMONT;2016;0;69;10;17
DUMONT;2017;0;60;17;8
DUMONT;2018;0;49;15;4
DUMONT;2019;1;43;3;5
ECHAPORA;2001;2;51;1;2
ECHAPORA;2002;2;51;3;0
ECHAPORA;2003;0;58;2;0
ECHAPORA;2004;0;48;0;0
ECHAPORA;2005;0;46;2;4
ECHAPORA;2006;1;48;0;2
ECHAPORA;2007;0;23;4;0
ECHAPORA;2008;0;22;3;0
ECHAPORA;2009;0;37;1;1
ECHAPORA;2010;0;20;6;0
ECHAPORA;2011;0;34;6;2
ECHAPORA;2012;0;24;1;2
ECHAPORA;2013;0;15;0;2
ECHAPORA;2014;0;17;3;1
ECHAPORA;2015;1;21;2;1
ECHAPORA;2016;0;24;5;1
ECHAPORA;2017;0;22;1;1
ECHAPORA;2018;1;27;0;0
ECHAPORA;2019;0;19;0;1
ELDORADO;2001;0;107;2;2
ELDORADO;2002;6;105;3;1
ELDORADO;2003;4;111;6;2
ELDORADO;2004;2;144;4;2
ELDORADO;2005;2;109;3;2
ELDORADO;2006;0;114;5;4
ELDORADO;2007;2;92;3;1
ELDORADO;2008;1;112;5;2
ELDORADO;2009;1;159;5;6
ELDORADO;2010;4;97;4;1
ELDORADO;2011;3;101;7;9
ELDORADO;2012;1;89;11;3
ELDORADO;2013;0;80;4;1
ELDORADO;2014;2;93;2;12
ELDORADO;2015;3;88;2;10
ELDORADO;2016;1;99;7;6
ELDORADO;2017;1;89;1;10
ELDORADO;2018;0;86;7;7
ELDORADO;2019;0;71;4;6
ELIAS FAUSTO;2001;4;139;14;27
ELIAS FAUSTO;2002;0;103;18;26
ELIAS FAUSTO;2003;3;163;17;23
ELIAS FAUSTO;2004;4;197;22;25
ELIAS FAUSTO;2005;3;192;34;32
ELIAS FAUSTO;2006;1;142;33;22
ELIAS FAUSTO;2007;1;161;47;32
ELIAS FAUSTO;2008;0;107;28;36
ELIAS FAUSTO;2009;2;88;50;43
ELIAS FAUSTO;2010;0;73;27;17
ELIAS FAUSTO;2011;1;100;16;16
ELIAS FAUSTO;2012;2;86;27;18
ELIAS FAUSTO;2013;0;68;39;26
ELIAS FAUSTO;2014;2;80;24;45
ELIAS FAUSTO;2015;3;80;47;41
ELIAS FAUSTO;2016;2;102;28;27
ELIAS FAUSTO;2017;2;72;23;23
ELIAS FAUSTO;2018;0;82;18;17
ELIAS FAUSTO;2019;0;93;19;35
ELISIARIO;2001;0;16;0;0
ELISIARIO;2002;0;17;2;1
ELISIARIO;2003;0;21;0;1
ELISIARIO;2004;0;17;0;0
ELISIARIO;2005;0;20;0;4
ELISIARIO;2006;0;17;1;0
ELISIARIO;2007;0;29;0;0
ELISIARIO;2008;1;11;0;0
ELISIARIO;2009;0;16;1;3
ELISIARIO;2010;0;18;2;0
ELISIARIO;2011;0;11;0;1
ELISIARIO;2012;0;8;2;0
ELISIARIO;2013;0;14;2;2
ELISIARIO;2014;0;15;6;3
ELISIARIO;2015;0;18;0;2
ELISIARIO;2016;0;21;2;2
ELISIARIO;2017;1;14;3;3
ELISIARIO;2018;0;18;1;0
ELISIARIO;2019;0;10;2;1
EMBAUBA;2001;0;19;1;0
EMBAUBA;2002;0;13;0;0
EMBAUBA;2003;0;16;1;0
EMBAUBA;2004;0;27;0;0
EMBAUBA;2005;0;33;0;0
EMBAUBA;2006;0;17;0;1
EMBAUBA;2007;0;17;0;0
EMBAUBA;2008;1;8;0;0
EMBAUBA;2009;0;17;1;0
EMBAUBA;2010;0;8;0;0
EMBAUBA;2011;0;20;1;0
EMBAUBA;2012;0;27;0;1
EMBAUBA;2013;0;5;0;0
EMBAUBA;2014;0;18;1;1
EMBAUBA;2015;0;16;0;2
EMBAUBA;2016;0;46;3;0
EMBAUBA;2017;0;43;2;0
EMBAUBA;2018;0;15;0;0
EMBAUBA;2019;0;8;1;0
EMBU DAS ARTES;2001;197;765;873;924
EMBU DAS ARTES;2002;162;937;849;847
EMBU DAS ARTES;2003;122;1054;860;653
EMBU DAS ARTES;2004;85;1052;723;564
EMBU DAS ARTES;2005;73;844;709;620
EMBU DAS ARTES;2006;57;942;715;613
EMBU DAS ARTES;2007;45;974;911;487
EMBU DAS ARTES;2008;54;928;1091;551
EMBU DAS ARTES;2009;40;1020;1221;674
EMBU DAS ARTES;2010;40;917;1380;859
EMBU DAS ARTES;2011;48;859;1200;851
EMBU DAS ARTES;2012;53;958;1262;801
EMBU DAS ARTES;2013;38;1107;1582;891
EMBU DAS ARTES;2014;34;1260;1440;906
EMBU DAS ARTES;2015;26;1110;1386;750
EMBU DAS ARTES;2016;18;1084;1769;628
EMBU DAS ARTES;2017;26;761;1490;600
EMBU DAS ARTES;2018;24;576;1407;580
EMBU DAS ARTES;2019;21;1100;1592;398
EMBU-GUACU;2001;34;557;295;326
EMBU-GUACU;2002;45;521;153;228
EMBU-GUACU;2003;30;579;155;204
EMBU-GUACU;2004;29;494;142;150
EMBU-GUACU;2005;34;431;137;115
EMBU-GUACU;2006;18;475;137;157
EMBU-GUACU;2007;16;406;155;126
EMBU-GUACU;2008;22;356;126;137
EMBU-GUACU;2009;17;462;203;155
EMBU-GUACU;2010;10;428;199;148
EMBU-GUACU;2011;11;505;236;180
EMBU-GUACU;2012;14;610;237;200
EMBU-GUACU;2013;15;443;251;224
EMBU-GUACU;2014;14;355;232;221
EMBU-GUACU;2015;19;360;247;213
EMBU-GUACU;2016;15;435;338;229
EMBU-GUACU;2017;7;387;207;146
EMBU-GUACU;2018;11;327;166;151
EMBU-GUACU;2019;5;385;255;115
EMILIANOPOLIS;2001;0;6;0;1
EMILIANOPOLIS;2002;0;11;0;0
EMILIANOPOLIS;2003;0;13;0;1
EMILIANOPOLIS;2004;0;32;0;0
EMILIANOPOLIS;2005;0;22;1;0
EMILIANOPOLIS;2006;1;21;0;1
EMILIANOPOLIS;2007;0;15;0;0
EMILIANOPOLIS;2008;0;22;1;0
EMILIANOPOLIS;2009;0;31;0;0
EMILIANOPOLIS;2010;0;13;1;0
EMILIANOPOLIS;2011;0;14;0;0
EMILIANOPOLIS;2012;0;11;0;0
EMILIANOPOLIS;2013;0;11;1;0
EMILIANOPOLIS;2014;0;6;0;0
EMILIANOPOLIS;2015;0;7;1;1
EMILIANOPOLIS;2016;0;9;1;0
EMILIANOPOLIS;2017;0;14;0;0
EMILIANOPOLIS;2018;0;11;0;0
EMILIANOPOLIS;2019;0;11;0;0
ENGENHEIRO COELHO;2001;0;84;22;31
ENGENHEIRO COELHO;2002;1;92;17;18
ENGENHEIRO COELHO;2003;1;143;9;18
ENGENHEIRO COELHO;2004;1;180;15;26
ENGENHEIRO COELHO;2005;1;147;32;9
ENGENHEIRO COELHO;2006;1;137;20;13
ENGENHEIRO COELHO;2007;1;175;29;35
ENGENHEIRO COELHO;2008;1;154;25;25
ENGENHEIRO COELHO;2009;3;174;46;43
ENGENHEIRO COELHO;2010;3;159;35;14
ENGENHEIRO COELHO;2011;2;240;18;18
ENGENHEIRO COELHO;2012;2;232;52;18
ENGENHEIRO COELHO;2013;1;164;53;36
ENGENHEIRO COELHO;2014;3;142;29;26
ENGENHEIRO COELHO;2015;3;137;13;20
ENGENHEIRO COELHO;2016;0;166;35;31
ENGENHEIRO COELHO;2017;4;140;21;25
ENGENHEIRO COELHO;2018;4;149;34;19
ENGENHEIRO COELHO;2019;0;127;20;19
ESPIRITO SANTO DO PINHAL;2001;2;461;36;56
ESPIRITO SANTO DO PINHAL;2002;1;330;39;35
ESPIRITO SANTO DO PINHAL;2003;2;289;25;36
ESPIRITO SANTO DO PINHAL;2004;5;272;15;33
ESPIRITO SANTO DO PINHAL;2005;3;186;28;27
ESPIRITO SANTO DO PINHAL;2006;1;285;28;29
ESPIRITO SANTO DO PINHAL;2007;3;337;38;32
ESPIRITO SANTO DO PINHAL;2008;3;302;14;17
ESPIRITO SANTO DO PINHAL;2009;4;391;22;34
ESPIRITO SANTO DO PINHAL;2010;3;388;19;53
ESPIRITO SANTO DO PINHAL;2011;3;355;27;54
ESPIRITO SANTO DO PINHAL;2012;1;323;20;26
ESPIRITO SANTO DO PINHAL;2013;1;398;44;37
ESPIRITO SANTO DO PINHAL;2014;1;336;39;45
ESPIRITO SANTO DO PINHAL;2015;3;344;31;30
ESPIRITO SANTO DO PINHAL;2016;0;312;44;37
ESPIRITO SANTO DO PINHAL;2017;1;333;30;45
ESPIRITO SANTO DO PINHAL;2018;1;325;40;37
ESPIRITO SANTO DO PINHAL;2019;0;377;24;36
ESPIRITO SANTO DO TURVO;2001;0;14;1;1
ESPIRITO SANTO DO TURVO;2002;1;29;2;3
ESPIRITO SANTO DO TURVO;2003;0;28;3;1
ESPIRITO SANTO DO TURVO;2004;1;30;2;0
ESPIRITO SANTO DO TURVO;2005;0;23;2;0
ESPIRITO SANTO DO TURVO;2006;0;16;4;3
ESPIRITO SANTO DO TURVO;2007;0;28;2;1
ESPIRITO SANTO DO TURVO;2008;0;14;2;3
ESPIRITO SANTO DO TURVO;2009;1;27;5;2
ESPIRITO SANTO DO TURVO;2010;0;16;1;1
ESPIRITO SANTO DO TURVO;2011;0;28;8;3
ESPIRITO SANTO DO TURVO;2012;1;32;0;1
ESPIRITO SANTO DO TURVO;2013;0;33;3;2
ESPIRITO SANTO DO TURVO;2014;2;28;1;1
ESPIRITO SANTO DO TURVO;2015;0;31;1;1
ESPIRITO SANTO DO TURVO;2016;1;31;2;0
ESPIRITO SANTO DO TURVO;2017;1;39;2;2
ESPIRITO SANTO DO TURVO;2018;0;24;7;0
ESPIRITO SANTO DO TURVO;2019;1;48;2;0
ESTIVA GERBI;2001;1;113;11;5
ESTIVA GERBI;2002;2;99;11;6
ESTIVA GERBI;2003;0;216;11;8
ESTIVA GERBI;2004;3;138;12;10
ESTIVA GERBI;2005;0;127;12;3
ESTIVA GERBI;2006;0;136;9;5
ESTIVA GERBI;2007;1;150;3;5
ESTIVA GERBI;2008;1;130;5;8
ESTIVA GERBI;2009;0;149;8;5
ESTIVA GERBI;2010;0;110;7;6
ESTIVA GERBI;2011;0;153;13;9
ESTIVA GERBI;2012;0;118;10;5
ESTIVA GERBI;2013;2;118;10;4
ESTIVA GERBI;2014;0;152;11;7
ESTIVA GERBI;2015;0;138;15;7
ESTIVA GERBI;2016;0;113;13;18
ESTIVA GERBI;2017;0;148;15;14
ESTIVA GERBI;2018;0;85;14;16
ESTIVA GERBI;2019;0;91;13;13
ESTRELA D'OESTE;2001;0;47;1;2
ESTRELA D'OESTE;2002;1;35;2;0
ESTRELA D'OESTE;2003;0;61;1;3
ESTRELA D'OESTE;2004;0;35;0;2
ESTRELA D'OESTE;2005;0;53;1;0
ESTRELA D'OESTE;2006;1;66;0;3
ESTRELA D'OESTE;2007;1;60;1;3
ESTRELA D'OESTE;2008;1;60;1;1
ESTRELA D'OESTE;2009;0;79;0;3
ESTRELA D'OESTE;2010;0;45;2;3
ESTRELA D'OESTE;2011;0;58;0;5
ESTRELA D'OESTE;2012;1;73;4;5
ESTRELA D'OESTE;2013;0;82;7;7
ESTRELA D'OESTE;2014;0;66;1;5
ESTRELA D'OESTE;2015;1;88;3;4
ESTRELA D'OESTE;2016;1;61;1;7
ESTRELA D'OESTE;2017;0;59;1;4
ESTRELA D'OESTE;2018;1;45;2;5
ESTRELA D'OESTE;2019;0;55;2;2
ESTRELA DO NORTE;2001;0;14;0;0
ESTRELA DO NORTE;2002;1;3;0;4
ESTRELA DO NORTE;2003;0;7;1;0
ESTRELA DO NORTE;2004;0;6;0;1
ESTRELA DO NORTE;2005;0;11;1;1
ESTRELA DO NORTE;2006;0;11;1;0
ESTRELA DO NORTE;2007;0;12;1;1
ESTRELA DO NORTE;2008;1;15;1;1
ESTRELA DO NORTE;2009;0;12;1;0
ESTRELA DO NORTE;2010;1;10;0;0
ESTRELA DO NORTE;2011;0;9;1;0
ESTRELA DO NORTE;2012;0;16;2;0
ESTRELA DO NORTE;2013;0;29;0;0
ESTRELA DO NORTE;2014;0;14;0;0
ESTRELA DO NORTE;2015;0;14;0;0
ESTRELA DO NORTE;2016;0;15;2;0
ESTRELA DO NORTE;2017;0;17;0;1
ESTRELA DO NORTE;2018;0;16;4;2
ESTRELA DO NORTE;2019;1;22;1;0
EUCLIDES DA CUNHA PAULISTA;2001;0;113;4;3
EUCLIDES DA CUNHA PAULISTA;2002;1;97;0;5
EUCLIDES DA CUNHA PAULISTA;2003;1;101;1;1
EUCLIDES DA CUNHA PAULISTA;2004;1;140;5;0
EUCLIDES DA CUNHA PAULISTA;2005;0;101;4;0
EUCLIDES DA CUNHA PAULISTA;2006;1;106;2;0
EUCLIDES DA CUNHA PAULISTA;2007;1;116;1;3
EUCLIDES DA CUNHA PAULISTA;2008;1;105;4;4
EUCLIDES DA CUNHA PAULISTA;2009;1;90;6;6
EUCLIDES DA CUNHA PAULISTA;2010;1;48;2;4
EUCLIDES DA CUNHA PAULISTA;2011;2;71;2;6
EUCLIDES DA CUNHA PAULISTA;2012;2;81;1;3
EUCLIDES DA CUNHA PAULISTA;2013;1;54;1;4
EUCLIDES DA CUNHA PAULISTA;2014;0;55;2;5
EUCLIDES DA CUNHA PAULISTA;2015;0;87;3;10
EUCLIDES DA CUNHA PAULISTA;2016;2;79;3;14
EUCLIDES DA CUNHA PAULISTA;2017;1;57;8;5
EUCLIDES DA CUNHA PAULISTA;2018;0;88;1;3
